x_1,x_0,y
0.32674476460232005,1.0,14.65056972039103
2.5600845382687947,1.0,42.12063856237554
-0.6113852473886282,1.0,-7.709329036922549
-0.8978300664256293,1.0,-12.491186579926273
0.6329318177555108,1.0,8.868249116961728
-0.15567723539207948,1.0,0.32528536378267636
-1.5702247198904564,1.0,-22.349279674887214
1.2065089665083568,1.0,23.50306155882278
-1.4123037013352915,1.0,-21.37319343055568
-0.031203488939083975,1.0,7.018768720420112
0.6215718898560508,1.0,11.722151912983236
0.5009171876243808,1.0,8.021568962195254
2.319329539981694,1.0,48.87142075877102
1.1126883749899252,1.0,16.646742028086795
-0.4455025214007718,1.0,-3.226780181428253
-0.6690727386599166,1.0,-3.691695520848251
-2.025807873111377,1.0,-23.69882786873994
-0.2628908292082677,1.0,-11.787788540047778
-0.9787637157823074,1.0,-9.923145490032173
-0.6786430612941032,1.0,-13.87463142633717
0.4581681147886987,1.0,12.276938003374948
1.9956674897839644,1.0,29.331317079253616
0.6135179727304166,1.0,15.964793794355595
-0.4532484090230134,1.0,0.9571560061353308
0.9137716213855857,1.0,16.381697945597715
-0.1524698363805439,1.0,-4.3949260755779145
0.9715709509543554,1.0,17.064325603568992
0.49799829124544975,1.0,18.287179537180428
0.8563987943234723,1.0,9.495686879628096
-0.6248185776956788,1.0,7.637714030936478
1.105900424357309,1.0,25.361942017457405
1.0599363840466218,1.0,19.174981831640352
-1.2207124259141586,1.0,-14.777913016089325
0.26859227886325693,1.0,16.365352934727234
-0.234407800316322,1.0,-1.8635615126942917
0.486036289417637,1.0,8.289475523792337
-0.9162741005637249,1.0,-3.5050812727829843
0.1458364702153839,1.0,5.228653070383349
0.29094736433948537,1.0,11.919543117768889
-0.3357846992901282,1.0,5.913906429016558
0.5835443030118876,1.0,12.26534997670181
-0.05592044852221312,1.0,-0.644669303681983
0.34005129456889044,1.0,-7.659379344317259
0.6659242520544614,1.0,16.38077515680327
-0.43277388358838864,1.0,-5.871051921351043
1.5013336519554867,1.0,23.655074823432216
0.6339190223180112,1.0,11.81653771372975
0.018849622944847662,1.0,-2.615246015560177
-0.0821511783925688,1.0,-5.382367774053771
0.6725737012027313,1.0,15.065012976491605
-1.0385438208439723,1.0,-18.098683521975676
0.620672097550678,1.0,13.398902097123432
0.29612027706457605,1.0,5.183223744701347
0.152354872033722,1.0,13.433871292574
0.14679301198554937,1.0,2.88757950314753
0.2314459225255723,1.0,-1.6542976217369345
1.1945922205137307,1.0,22.86548893278886
0.5008315910042116,1.0,22.527120509495827
1.4967104074459814,1.0,24.123201373064525
-0.8810683366612923,1.0,-18.55321004187023
0.6234071382799156,1.0,12.094298368848657
0.7858001586508322,1.0,18.41305714786877
0.3483417392461269,1.0,8.453374767601078
0.39069592092814415,1.0,12.438118152111912
-0.23458713337514692,1.0,-5.397697276651584
0.054934110999848726,1.0,-2.8886947036696133
-1.5166425494207911,1.0,-28.72955293601502
-0.7239903317426091,1.0,-8.60162095897704
-0.4884760801103597,1.0,8.295468194248254
0.27669079933001905,1.0,-2.947263832037784
0.924027019206901,1.0,15.291373916981195
1.6449677135012837,1.0,30.579855996003403
0.3379575282321183,1.0,14.385582933113039
-1.6885051880685,1.0,-38.099517244027616
0.513907849658915,1.0,11.115502839739374
1.360658595838651,1.0,25.853069235862183
0.9495945713644882,1.0,10.499666672714373
-1.9792998103757877,1.0,-26.93232174932573
0.25866114785538813,1.0,5.553539421792836
1.3511140899867151,1.0,34.307754124238244
-1.4785219903674274,1.0,-26.38411707841746
0.6218099622171964,1.0,2.238654414641127
1.8325570434792018,1.0,38.20759962585515
-0.42924442029866183,1.0,-8.313869282869506
-0.7557451594928447,1.0,-2.2857323203201982
0.8576596232020194,1.0,12.98342620152836
0.10435593752321293,1.0,2.6922240988785773
-0.8369207037962799,1.0,-4.300691872852709
-2.238231233324972,1.0,-35.61512480499635
-0.7982972445384537,1.0,-9.355716199350931
-0.580053241370043,1.0,-12.169298522256952
-1.7249178325130328,1.0,-22.382815010290102
0.5221425459339358,1.0,10.186085532018923
-0.6533292325737119,1.0,-11.666825406780212
-1.5171736966716791,1.0,-19.02387111006935
0.4430021304473752,1.0,13.564021700988176
-0.7309562757154733,1.0,-16.269628736190064
-1.244654703311417,1.0,-13.389139475577505
-0.9005903525360617,1.0,-11.645644214596885
0.8508979621679722,1.0,18.77938444831576
0.8950383140761154,1.0,14.829709237291121
-0.4853058353678683,1.0,-1.903669763851529
0.22388402427913137,1.0,8.457022132942763
-0.4159669279473586,1.0,0.3059940313867635
0.44426331148603976,1.0,20.18754780682513
-0.57581824064468,1.0,-13.439982735889584
0.6408428612670098,1.0,10.73932537702431
0.49150564724678364,1.0,11.66929711032954
-0.22577630048653566,1.0,-0.15236672639139281
0.23384802578959837,1.0,13.53881200801813
0.9686449905328892,1.0,19.908842442196455
1.3995946451457935,1.0,33.2518218511096
-0.8895144296255233,1.0,-18.009143520430378
1.2725701629285695,1.0,25.932416858374122
-0.46580556911816284,1.0,-1.1517245702627639
-1.867265192591748,1.0,-31.080611589890715
-0.25083301645504735,1.0,-9.861653302129751
0.5169465157483709,1.0,5.417159638878065
-0.78489831308224,1.0,-8.142073717179098
0.1053755061459599,1.0,14.747074566648049
-0.30522470435466764,1.0,3.180200476154318
0.03793783544760203,1.0,9.246068849859
0.29497145570882155,1.0,6.586259573833459
0.9282456913443246,1.0,17.041989890952397
1.0126374096440718,1.0,11.119749765983972
-0.06468860503251848,1.0,2.5988162766657803
-0.8323555731042287,1.0,-15.052506474007368
-1.2935076252040958,1.0,-21.919621749354963
0.06934433703625043,1.0,9.899562503373552
0.6153674840130534,1.0,9.543979829841637
-0.5262478565174211,1.0,-8.775156995608508
-0.0033744574109520514,1.0,8.479274701119206
-0.9218598131253132,1.0,-11.751229971808389
1.7359638031652493,1.0,29.140781501600326
1.4974316831796264,1.0,20.12404316583143
0.7007006121205837,1.0,15.654857929061214
-0.47949296739924335,1.0,-8.699968732576057
0.46654531145012695,1.0,20.754951235717954
0.33085130461557777,1.0,14.09289108097122
0.6387302220291846,1.0,13.607049898044536
-0.955122579349353,1.0,-10.253994188841606
-0.40122047188583626,1.0,-0.0287146010995718
0.02688583899453078,1.0,5.949004780528515
-0.025554070991445278,1.0,6.078447982885379
1.3924653000643288,1.0,22.188520512379753
2.589563642018614,1.0,45.84056697756823
0.16865467196672768,1.0,14.368587807731743
-1.5311075025557221,1.0,-20.490653678406357
0.26355081195478497,1.0,18.543403285024702
0.19157739619408962,1.0,19.362913796057637
-0.2595913513636048,1.0,3.693707487736096
0.30263546523903323,1.0,1.933913498024097
-0.9194242342338032,1.0,-14.453366221917106
1.0213832954293984,1.0,25.802498450713895
-0.10434279298689192,1.0,-2.3130648535027976
0.4283070972076486,1.0,5.175542952455505
-1.7397137787780996,1.0,-25.86182385642946
0.7318707042882956,1.0,14.982499770723125
-0.7095798547491726,1.0,-19.483757588349345
0.9325908318730899,1.0,21.40699417773482
-1.7312013034449254,1.0,-26.681062732175786
-0.4536363875916828,1.0,-4.792973008079286
0.5779785236395572,1.0,2.453739828133365
-1.86653661707306,1.0,-28.36135927300761
1.6286155455712918,1.0,26.61118855393715
-1.0212328171307132,1.0,-8.281187526296975
0.3076126681891964,1.0,-0.6551451043319059
-1.7258067287905967,1.0,-21.969717687537397
0.8901984111247868,1.0,19.548599663804055
0.6030946849488336,1.0,13.196883329754765
-0.553649305347182,1.0,-1.828237476996848
3.193107567844861,1.0,58.473122321064615
-0.23681860674000887,1.0,-14.01781578552876
-1.5473039889383655,1.0,-11.629830503764905
-0.22747625995340778,1.0,-2.558896131162471
-0.07595102364252276,1.0,7.230270028545066
1.2619215007139917,1.0,17.506937661418903
0.6779258713392691,1.0,4.937371878390774
0.7746340534293368,1.0,21.579219481771943
-0.5391227031489786,1.0,-8.927941955782202
-0.5047749212282174,1.0,-4.247125932847634
0.6863535550145331,1.0,3.7629800113198524
-0.2573765374233451,1.0,2.5085251712820993
0.9184544439424138,1.0,20.010359565036598
-0.2725447213618092,1.0,-0.04468591681472489
0.8696059201056602,1.0,21.614933741688198
0.9567031863856584,1.0,8.347498664384839
-1.1967886464263116,1.0,-17.251263147273395
-2.128734094414812,1.0,-38.90125259224044
1.6324113039316352,1.0,31.96825507286287
0.09699596499271819,1.0,-4.745881213856487
0.45060341286253885,1.0,11.47964853937371
0.9356783931474612,1.0,15.558524317171088
-1.276304416538336,1.0,-24.38338378791145
-0.514782674914742,1.0,-7.221194676202904
-0.1590452104000513,1.0,4.864403167223424
1.494938227453236,1.0,19.94355320587421
-1.2392583948534726,1.0,-17.454145249642814
-0.5132135664715852,1.0,-7.053144732779626
1.3821589910375272,1.0,13.133200203720381
0.18947982122108065,1.0,4.54206593527611
0.7276295436369798,1.0,18.064302074562082
1.355637858804951,1.0,26.262879307506267
-0.7904744554453119,1.0,-3.1566984372195837
-0.2030453860429927,1.0,-4.413038273177073
1.2005316584738726,1.0,26.199438613015417
-0.3405987069098615,1.0,-3.835204008241193
0.7499002394237105,1.0,20.647824551304595
-0.2991817724274345,1.0,9.97043285106121
0.5798572852951321,1.0,10.600037030917056
-0.20902325728602528,1.0,0.37227004698295985
-0.221253623585772,1.0,-0.8522490004374337
-0.22476540189268354,1.0,-8.20726505414057
0.0005279588565972928,1.0,-5.057534063440502
1.633431532301096,1.0,25.161044685073417
0.33802348110170816,1.0,15.725707938745742
0.31978193414253697,1.0,2.019618607450937
-0.05576907765770601,1.0,-2.075143916728371
0.6688401305462182,1.0,17.05295780814197
-0.06607979864731657,1.0,3.7908941046443316
-0.012246772846914623,1.0,4.66935617404093
-1.3793192280145272,1.0,-27.45966549826685
-1.2276078151369925,1.0,-25.117599348635192
-0.20298063739565708,1.0,-2.5651932285965557
1.6350663945275195,1.0,26.906151374299693
-0.7539645888666763,1.0,-15.18258771208161
0.46027162498230384,1.0,12.147860662080753
0.24822058630033608,1.0,9.384934069235477
-1.0534155631736561,1.0,-13.094954197630505
0.8394685045184047,1.0,16.230855423369157
-1.055089368176695,1.0,-11.476744899740194
1.7388513518533313,1.0,33.41909575600588
0.5720574417141441,1.0,7.999050489700097
-0.39622967810175985,1.0,-5.522137046052665
1.7349365758368085,1.0,34.632118755903804
-0.4532280493272752,1.0,-4.869477555885663
-0.22104246353705057,1.0,-2.0412410841678756
-0.19102776260016902,1.0,4.923482024010674
-0.7168223206028049,1.0,-10.471964171181945
-0.40439742318396127,1.0,4.201515613027236
1.0971527117536957,1.0,13.521526961415791
-0.035825578706462934,1.0,-1.2710016386316934
-1.0425776946705763,1.0,-12.236976075074713
0.973101561015072,1.0,21.313112857678984
0.3883120054234496,1.0,7.137404081984553
-0.032280611049470324,1.0,4.560328363652507
0.025210867540082116,1.0,-1.935570721444552
1.4769344261182744,1.0,27.98408306137846
-0.32034730819432017,1.0,-6.2027022513058725
1.8540925663341883,1.0,31.433225610806577
0.472597482413043,1.0,14.231047118848075
-0.9519184600222356,1.0,-7.554557038867815
0.26705026586925884,1.0,16.363772497267107
1.1395555360254692,1.0,22.22958447205827
0.961987189071841,1.0,17.339002004478832
-0.6922503292658964,1.0,-0.9433701913923542
-1.0293715081820716,1.0,-21.090260891120128
0.8968393158655319,1.0,23.726323547916262
1.1608267873785194,1.0,28.74105648887508
-0.19569853114690144,1.0,-4.712660735111324
-2.1218548990085946,1.0,-26.42189090684103
0.5132674331133561,1.0,11.202010186293863
-0.6067002947652967,1.0,-5.400319242380538
0.20726732939894396,1.0,4.711857885332342
0.5070202721353568,1.0,4.153910013546362
-0.22979963057519381,1.0,-1.8366972680623643
0.8254163489880298,1.0,19.85905105301242
-1.6076610271180587,1.0,-24.45717073179655
1.7269638512334051,1.0,25.41038917333759
0.019616657693989903,1.0,4.61825578345109
-1.8831502080585838,1.0,-21.86867325090952
0.5711794062192087,1.0,18.296533818702272
-0.027514905050636255,1.0,8.326734359851176
0.15712791899094083,1.0,2.811798544691084
0.1200313267182613,1.0,5.4860898173039745
0.6663125009092119,1.0,16.07714182729717
-0.19068240076334658,1.0,-4.739041906500667
1.7275431701007113,1.0,28.68381435243122
-1.2110161997624567,1.0,-22.268567874574067
-0.6220348055543814,1.0,-13.113795992834259
-0.22565638071225164,1.0,7.1573759670228165
0.032004149065766624,1.0,5.036672645020861
-0.1108125602790875,1.0,-4.931608612291298
1.044160877069072,1.0,28.127382799215898
0.24496657110872277,1.0,6.02838333019577
0.7441919714999368,1.0,7.101189388267475
-0.12517442838316423,1.0,-0.2155824951207539
-0.2916937497932768,1.0,-8.517600977336599
0.5556044660034485,1.0,20.036828770764096
-0.11622904312195817,1.0,-2.0013515072732813
-1.9520877995225019,1.0,-32.76267106565832
-0.7020530938773524,1.0,-5.976327345365204
-2.3716593608588923,1.0,-41.66623325574522
-0.09445871444200275,1.0,-6.969022767056124
-0.1087601484568576,1.0,-11.250496617157873
1.3863493972628433,1.0,22.35845340890021
0.09988695440921298,1.0,-5.435400598669436
-1.3158158164275071,1.0,-15.331925495571614
-1.58358838978758,1.0,-26.764016510699328
0.324359281721603,1.0,9.052479652735345
0.5629692366905709,1.0,16.465675835713416
-1.2790307362197864,1.0,-25.534108803364866
1.5739867632900328,1.0,29.726917743500813
1.6850142787085094,1.0,31.79743925682714
-2.1782113197314303,1.0,-37.48534683573294
0.44921872128503426,1.0,3.683634840451255
-0.29027454418865134,1.0,-7.58251047012336
1.2038844371688162,1.0,31.60018831374326
1.5421099525678756,1.0,31.593954108440165
2.3146585666735087,1.0,43.85972036248065
-0.936506374789596,1.0,-14.715435175190061
-0.3631166611555665,1.0,-4.788501551021144
-0.12765468151819012,1.0,3.800428507912377
-0.5227230205190395,1.0,-16.19114392329213
-0.9096834169818336,1.0,-5.997621600457727
0.8316167861804036,1.0,21.96486848909204
-0.8874921778021001,1.0,-17.75449632338545
0.6928557558178116,1.0,12.574383180838694
1.2189707897936632,1.0,20.356281606665796
1.4205042872710631,1.0,29.58885442726654
1.653617268492285,1.0,25.80928076382301
-0.7778166875908753,1.0,-7.842432847979536
1.6147787907098514,1.0,19.41589344074775
0.05088770185601806,1.0,4.0126231431932755
0.7109599682034915,1.0,20.55724396641439
-0.8158102849654383,1.0,-9.744513761080825
-2.0755880090785332,1.0,-26.259326447522415
0.4086073077017676,1.0,9.129706610130322
-1.2931415437586478,1.0,-19.917851134490192
-0.22859991534001858,1.0,-7.435986330461244
-1.236950710878082,1.0,-20.234531058408606
1.673452090298537,1.0,33.69115280382616
-1.3717431292635056,1.0,-18.01767999097259
-0.3700110298821277,1.0,-6.890865172293353
0.43192254467394064,1.0,21.8245350364167
-1.3346106069102326,1.0,-9.79120397561885
-0.17585440443207118,1.0,1.7964366721062155
-0.7811563781311142,1.0,-1.686229693483602
-1.1543626682329844,1.0,-10.404180123563306
-1.1290517712172292,1.0,-23.153003982366446
1.1218578562304709,1.0,19.429435794333735
-1.3892987302109903,1.0,-22.709070662453666
1.484116028535965,1.0,35.54300386063536
-1.142970297830623,1.0,-4.3427284133427175
-0.3998990621311371,1.0,-3.798725177505692
0.2167755637626291,1.0,9.294473177560189
0.41960997202411815,1.0,5.416392472136222
0.11053531747394013,1.0,3.872355583468793
-0.3220281544920584,1.0,-5.9904392080183975
-0.4519493719118777,1.0,-2.145476555866005
-0.38502181171286365,1.0,2.4980518344428138
-0.8388926740257363,1.0,-12.337495174979159
-0.29983819627488056,1.0,-7.256815857231045
0.1722543864110375,1.0,7.707617431490076
-1.423682636883923,1.0,-24.742651262658743
0.14488783309689118,1.0,5.036344732978078
0.8761691671912328,1.0,15.264659293847833
-0.525755021680761,1.0,-6.900884062785376
-0.2949496782920278,1.0,-4.544618980841905
0.5320061988219431,1.0,14.406173807217286
-0.32138584165299344,1.0,-8.726576111349157
-0.4930009346588328,1.0,-14.934088507782835
-0.36361221221385587,1.0,-4.84244171186732
0.39542098538803816,1.0,7.263480143543925
0.3733485597113982,1.0,3.697160284343405
-0.5098066931908826,1.0,0.11456677631852319
-0.12038116395359824,1.0,5.679411874713156
-0.773789199103573,1.0,-11.46809132039851
1.2269332238843076,1.0,25.922829419484923
1.0584244868495878,1.0,13.22316428460315
-0.8638829605897661,1.0,-22.66912171160262
-0.5975101946916416,1.0,-8.223010699388293
-2.120700152635066,1.0,-30.10239479446916
1.0651719657143865,1.0,22.983833634784098
-0.2716551103260533,1.0,0.8298883390867018
2.3490757867007575,1.0,40.162754288160045
-0.5711789897827968,1.0,-1.4118848033047913
-1.1894118928673278,1.0,-8.463572183692406
0.1973157074055956,1.0,11.510552553046008
-0.7730097838554665,1.0,-13.895046232349586
-0.6451197546051243,1.0,-8.137224724190098
0.5839281853259639,1.0,0.034572436590559974
-0.32602353216784113,1.0,-2.3202572055085584
1.643378155804534,1.0,20.877663947206614
-0.5228600271532683,1.0,2.7571100215850928
1.9541574337502863,1.0,42.38640095399514
-0.6115178029919482,1.0,-13.811800694776519
0.29964768783734813,1.0,7.600328843190778
0.9695690257529068,1.0,14.757873366783594
-0.9811655311396816,1.0,-15.211426370849523
0.19624094066672046,1.0,11.683204433439405
0.7640297815728595,1.0,20.817620376940543
0.028318376130461172,1.0,2.837832685846113
0.0516609768510798,1.0,11.741042595121687
-0.1758858124323366,1.0,12.107287674080638
-0.15525904882474875,1.0,-4.648040180788928
-0.02435459226098284,1.0,3.0464220320772197
-0.9857260463355437,1.0,-14.655385470982711
-1.0810633275998973,1.0,-18.204805139772674
0.4892545350763276,1.0,10.543510873724271
-2.152890592952483,1.0,-36.27307879591071
0.9592708260852069,1.0,16.314847170979647
-0.8153756283161211,1.0,-11.993614573779979
1.073631749859772,1.0,24.493655979026705
-0.32267983884213575,1.0,-9.813337265786299
-0.6057149230033384,1.0,-6.007584048947994
-1.3386057997232488,1.0,-13.375846041763415
-0.6749340187905523,1.0,-14.662813152894158
0.840620026504553,1.0,15.5008128736313
0.8468821038849139,1.0,22.513620429464922
-0.18319661872038787,1.0,-0.7094749338841495
-1.0513099116393445,1.0,-14.956772632621961
-1.1536922813398585,1.0,-21.719843898801113
0.04351466864346608,1.0,1.6991529912675336
-0.8818746512277178,1.0,-13.310184209698647
-0.4547947173776929,1.0,-2.7313816370209953
1.471034690817104,1.0,30.643813230691233
0.6929186230316111,1.0,8.804489080490276
-0.16128571166600914,1.0,0.27459549104941194
-0.0007085945766459172,1.0,11.055713055832989
-1.0469109826819396,1.0,-12.44529205973752
-0.06413834659299254,1.0,1.7632756400477891
-1.4055630538562867,1.0,-20.60096290952393
-0.6929051977959073,1.0,-4.134191225849167
1.261519252535516,1.0,24.761453280254575
0.8201581867554845,1.0,20.383472059082912
0.7688396759688968,1.0,11.73436593216328
-0.5984375805810469,1.0,-15.650933729113738
-0.5835993263460049,1.0,-0.8394445471044287
-0.3756336657655356,1.0,4.979301672009944
-0.06418817710849775,1.0,-2.648266975034052
-0.6085897232397004,1.0,-12.588476325223903
-0.21344715171184725,1.0,0.8841662272293986
0.2700573583914221,1.0,7.1546191517929145
-0.47383934707091613,1.0,-5.509198307095548
2.1439440893253257,1.0,46.67630055621302
0.7472936051232618,1.0,20.14144325785807
-0.409282438113104,1.0,-2.595286913426928
0.7011727423108983,1.0,18.822073103651874
1.592669998282884,1.0,14.40630075224707
0.4322629506341555,1.0,4.428162402570596
-0.4367197360405955,1.0,-11.535105342386668
-0.6777449705248515,1.0,-20.665190275894982
-1.4153707420504142,1.0,-19.546154338411483
-0.11522423255219759,1.0,0.43694326477658957
0.541462728204788,1.0,1.9128921956083165
1.9870611116994412,1.0,34.406329961373
-0.9855396007209299,1.0,-6.537869740696825
0.46642998243352635,1.0,13.133208715211978
1.3291525301324314,1.0,26.69142936011699
-0.4586386361010845,1.0,2.3471717348521963
1.3119837385739466,1.0,23.50454974512406
-1.1388331177807691,1.0,-16.31719747253089
-1.9754877712171375,1.0,-37.46877152421146
-0.5956612940434921,1.0,-2.281917354446893
-0.8782632528234666,1.0,-11.952161701743364
-0.484173951248737,1.0,-7.934295052267097
-0.6792306531929551,1.0,-10.759778777396726
0.6476885381006925,1.0,8.690971828035384
0.06980208499001891,1.0,7.260369006087016
0.08589300629333041,1.0,8.764359634634282
0.37006111526895535,1.0,7.690666241205889
1.702214944635238,1.0,36.30415442731717
-0.03633060804234174,1.0,6.156967021813674
1.5634133588321082,1.0,32.5209456167395
2.0740826697499735,1.0,35.44041105092522
-0.5589218472715883,1.0,-10.900517913761048
-1.616310608436588,1.0,-19.311267998953113
0.7565646749131401,1.0,22.254615957628324
1.6744924333475373,1.0,30.402776248498014
-0.10726476581094174,1.0,8.623782902042672
3.9262377064363267,1.0,58.29435957700755
-0.8084936028931876,1.0,-10.469668852747226
0.6228499323474987,1.0,6.909590056109836
-0.7717719573928751,1.0,-7.142377167655223
-1.0084487325473497,1.0,-13.711314346188995
-0.9637589262106109,1.0,-17.442451587486378
-0.1702582467959055,1.0,-3.6674983517881308
0.5752050161065663,1.0,12.559552078712167
2.046862195719558,1.0,38.7588933235825
1.5287478505409084,1.0,37.85273866573401
0.008556080824349832,1.0,11.981154282415412
-0.4036484632419967,1.0,-5.71526177178203
-1.46752526575244,1.0,-23.907564321928497
0.7228268949855121,1.0,6.644587010714634
0.01840163078343813,1.0,0.9818831709669236
0.15697296096843422,1.0,-2.562640861783594
1.1539007342557472,1.0,27.9148403625331
-0.30372602877666466,1.0,1.9095754910006901
1.3313390619884031,1.0,37.624319169611056
-0.645572072035395,1.0,-13.349407806893954
-0.9232332461109043,1.0,-24.17964962697974
-1.0589075870566005,1.0,-4.1077454424033295
0.9633761292443218,1.0,31.663381700397743
1.1013229577357622,1.0,27.470620887424875
-0.2775442563155516,1.0,0.969581516074359
0.3336621052869483,1.0,6.686922495543542
0.6802203604766911,1.0,16.38325894144399
-0.062004009366031745,1.0,6.587285214713349
0.22228985580085406,1.0,7.940483247226439
0.0773683076476183,1.0,7.678323711993848
0.8347513263248821,1.0,15.444762478279076
0.4359753895000459,1.0,14.11988424179396
